time,latitude,longitude,mag
1980-06-01T00:57:36.500Z,37.599,-118.9131667,3.52
1980-06-01T03:17:43.490Z,37.567,-118.8023333,3.59
1980-06-01T06:47:36.110Z,37.4728333,-118.8433333,4.7
1980-06-01T14:59:04.880Z,37.6235,-118.9016667,3.67
1980-06-01T17:27:24.570Z,37.5788333,-118.7651667,3.7
1980-06-01T17:50:11.710Z,37.6015,-118.9461667,3.73
1980-06-01T22:30:22.180Z,37.627,-118.8733333,3.5
1980-06-02T06:39:47.470Z,37.5511667,-118.8485,3.62
1980-06-02T10:22:20.360Z,37.6013333,-118.9066667,4.1
1980-06-02T20:34:13.530Z,37.5695,-118.8603333,4
1980-06-03T02:35:44.790Z,37.5785,-118.8451667,3.52
1980-06-03T17:34:12.050Z,37.5321667,-118.8068333,3.5
1980-06-04T05:45:04.150Z,37.4978333,-118.8775,3.79
1980-06-04T08:34:19.940Z,37.4758333,-118.8103333,3.5
1980-06-04T19:09:21.220Z,37.5353333,-118.8701667,3.8
1980-06-05T19:41:01.640Z,37.5666667,-118.8681667,4.3
1980-06-05T19:41:03.310Z,37.7035,-118.1513333,4.01
1980-06-06T16:26:10.700Z,37.5463333,-118.8893333,3.5
1980-06-06T17:16:15.020Z,37.4663333,-118.8038333,3.7
1980-06-07T01:31:45.190Z,37.625,-118.8996667,3.91
1980-06-07T01:31:57.720Z,37.624,-118.8885,3.9
1980-06-07T10:30:05.950Z,37.5036667,-118.795,3.75
1980-06-07T22:25:40.160Z,37.5053333,-118.8696667,3.5
1980-06-07T23:17:52.350Z,37.6306667,-118.8715,4
1980-06-08T06:25:27.040Z,37.5418333,-118.8561667,3.9
1980-06-08T23:22:20.720Z,37.4808333,-118.8231667,4.4
1980-06-10T15:21:35.290Z,37.5776667,-118.7908333,3.5
1980-06-11T04:40:58.340Z,37.546,-118.8805,4.7
1980-06-11T04:42:24.470Z,37.6591667,-118.503,3.65
1980-06-11T04:47:35.410Z,37.5648333,-118.8951667,3.8
1980-06-11T17:10:22.580Z,37.6311667,-118.8586667,3.6
1980-06-12T00:55:55.060Z,37.5321667,-118.8838333,3.5
1980-06-12T10:22:41.070Z,37.627,-118.9001667,3.5
1980-06-12T17:15:01.390Z,37.2816667,-116.4538333,5.28
1980-06-13T14:56:58.600Z,37.6263333,-118.8918333,3.8
1980-06-13T23:23:19.710Z,37.4955,-118.81,4.1
1980-06-14T03:36:32.340Z,37.5771667,-118.8838333,3.5
1980-06-14T05:47:47.430Z,37.623,-118.8936667,3.5
1980-06-16T08:22:38.410Z,37.6276667,-118.8396667,3.5
1980-06-17T12:26:39.110Z,37.5188333,-118.8865,3.9
1980-06-17T12:27:13.590Z,37.6401667,-118.6275,3.6
1980-06-18T03:48:08.880Z,36.9041667,-121.6323333,3.7
1980-06-18T04:52:26.460Z,36.906,-121.632,4.2
1980-06-18T05:31:05.110Z,36.9131667,-121.6408333,3.8
1980-06-18T08:35:26.600Z,36.914,-121.6435,3.5
1980-06-20T17:24:07.210Z,37.5471667,-118.8991667,4
1980-06-21T00:42:57.150Z,40.4253333,-124.7086667,3.8
1980-06-23T05:16:52.600Z,37.5885,-118.8321667,3.5
1980-06-24T15:10:00.570Z,37.0233333,-116.0341667,4.12
1980-06-27T01:29:29.120Z,37.5846667,-118.8358333,3.7
1980-06-28T00:57:33.620Z,37.5795,-118.8196667,3.8
1980-06-28T00:58:41.890Z,37.5851667,-118.8196667,4.2
1980-06-28T03:53:01.250Z,37.5838333,-118.8163333,3.6
1980-06-29T04:16:12.950Z,37.5271667,-118.8181667,3.5
1980-06-29T07:46:13.240Z,38.0131667,-118.6633333,5
1980-06-29T13:49:00.520Z,38.0096667,-118.6815,3.6
1980-06-29T18:04:58.140Z,38.0158333,-118.6708333,3.9
1980-06-30T01:49:14.350Z,37.6108333,-118.9105,3.5
1980-06-30T02:09:43.680Z,37.4725,-118.8086667,3.6
1980-06-30T10:22:00.870Z,38.0121667,-118.6758333,3.88
1980-06-30T10:23:01.000Z,38.014,-118.6691667,4
1980-07-01T06:38:13.420Z,37.5818333,-118.8186667,3.6
1980-07-01T06:43:50.970Z,37.6233333,-118.8655,3.5
1980-07-01T14:25:12.100Z,37.6191667,-118.9055,3.5
1980-07-02T04:13:52.330Z,37.52,-118.8446667,3.8
1980-07-03T02:19:31.370Z,37.6371667,-118.9163333,4
1980-07-03T02:19:35.040Z,37.548,-119.0881667,4.19
1980-07-03T02:21:49.960Z,37.6393333,-118.8505,3.5
1980-07-03T02:39:55.690Z,37.6383333,-118.9345,4.2
1980-07-03T03:08:11.890Z,37.5083333,-118.8893333,3.56
1980-07-03T06:00:21.570Z,37.6333333,-118.9475,3.6
1980-07-04T17:20:58.410Z,37.4911667,-118.8098333,3.66
1980-07-05T11:58:58.630Z,37.592,-118.8173333,4.3
1980-07-05T14:19:25.640Z,37.4345,-118.1966667,3.6
1980-07-06T17:53:11.690Z,37.5856667,-118.7245,3.6
1980-07-07T11:32:13.890Z,38.0095,-118.6848333,3.5
1980-07-07T15:39:46.000Z,38.0145,-118.6726667,3.8
1980-07-07T20:46:44.020Z,38.0088333,-118.6743333,3.9
1980-07-07T21:34:36.270Z,38.0203333,-118.6605,3.8
1980-07-13T10:55:35.750Z,37.497,-118.8015,3.61
1980-07-15T07:16:11.490Z,37.5183333,-118.825,3.7
1980-07-18T20:14:52.030Z,37.535,-118.8863333,3.7
1980-07-20T11:24:24.090Z,37.5416667,-118.8705,3.58
1980-07-25T06:44:18.790Z,37.586,-118.8806667,3.8
1980-07-25T19:05:00.570Z,37.2563333,-116.4773333,5.42
1980-07-26T17:22:46.580Z,37.5481667,-118.8795,3.6
1980-07-26T21:43:01.430Z,37.6336667,-118.8998333,3.5
1980-07-27T16:55:30.750Z,37.4915,-118.7278333,3.6
1980-07-29T06:48:19.500Z,33.067,-116.017,3.6
1980-07-29T19:17:13.810Z,37.4885,-118.8863333,3.9
1980-07-29T20:56:49.030Z,37.4998333,-118.8815,3.6
1980-07-29T23:18:43.600Z,37.5575,-118.8943333,3.54
1980-07-31T18:19:00.400Z,37.013,-116.0226667,4.18
1980-08-01T16:38:55.880Z,37.5621667,-118.8731667,5.4
1980-08-01T16:42:54.690Z,37.5431667,-118.8723333,4.1
1980-08-01T16:43:21.830Z,37.7,-118.5,3.93
1980-08-01T16:48:54.150Z,37.5465,-118.8798333,4.6
1980-08-01T16:52:14.530Z,37.5351667,-118.8701667,3.6
1980-08-01T16:52:30.730Z,37.5785,-118.8468333,3.9
1980-08-01T16:59:12.450Z,37.5525,-118.8625,3.5
1980-08-01T17:09:16.970Z,37.5626667,-118.8381667,4.1
1980-08-01T17:32:54.530Z,37.542,-118.873,3.5
1980-08-01T17:47:58.820Z,37.5683333,-118.856,3.5
1980-08-01T17:48:14.740Z,37.5893333,-118.8701667,3.8
1980-08-01T18:52:21.190Z,37.5418333,-118.869,3.5
1980-08-01T18:52:52.490Z,37.5515,-118.872,3.6
1980-08-01T22:20:06.980Z,37.5465,-118.8676667,3.6
1980-08-02T01:15:49.710Z,37.5493333,-118.869,3.6
1980-08-02T17:09:43.170Z,37.5681667,-118.8688333,3.9
1980-08-02T23:15:55.830Z,41.2311667,-124.8638333,4
1980-08-03T07:32:41.840Z,37.5583333,-118.8433333,3.7
1980-08-06T10:51:20.040Z,37.4746667,-118.8256667,3.5
1980-08-08T02:14:38.240Z,37.57,-118.9095,3.8
1980-08-08T08:16:58.460Z,37.5713333,-118.9125,3.5
1980-08-08T08:25:01.110Z,37.5748333,-118.9178333,3.5
1980-08-08T09:20:13.080Z,40.3548333,-124.8288333,3.7
1980-08-08T22:14:00.210Z,37.5531667,-118.779,3.6
1980-08-09T23:26:03.420Z,37.542,-118.8463333,3.7
1980-08-10T04:43:04.200Z,37.5398333,-118.8425,3.5
1980-08-11T05:55:14.880Z,37.5428333,-118.843,3.56
1980-08-14T14:21:48.010Z,37.6265,-118.889,3.7
1980-08-15T13:50:21.320Z,37.5188333,-118.7815,3.5
1980-08-16T21:46:33.110Z,37.4485,-118.8398333,3.7
1980-08-19T06:45:26.590Z,37.6205,-118.8461667,4.2
1980-08-20T05:29:00.510Z,37.5458333,-118.8811667,3.8
1980-08-23T06:50:42.650Z,33.2645,-116.119,3.64
1980-08-24T12:41:17.510Z,37.5661667,-121.6751667,4
1980-08-30T10:53:27.920Z,37.5568333,-118.7553333,3.7
1980-08-31T10:32:46.640Z,35.231,-118.6095,3.51
1980-09-04T13:39:10.330Z,38.3003333,-118.3211667,4.59
1980-09-04T21:03:33.520Z,38.1775,-118.4978333,4.7
1980-09-05T15:52:55.760Z,38.2328333,-118.2571667,3.53
1980-09-06T05:30:58.970Z,38.445,-117.863,4.11
1980-09-06T07:27:50.230Z,38.3085,-117.9901667,4.57
1980-09-07T01:30:42.650Z,38.1468333,-118.4671667,5.01
1980-09-07T04:36:38.250Z,38.1383333,-118.3913333,5.52
1980-09-07T06:48:10.810Z,38.135,-118.1343333,4.97
1980-09-07T06:48:34.800Z,37.987,-118.5503333,5.07
1980-09-07T10:08:56.960Z,38.0963333,-118.1443333,3.52
1980-09-07T11:58:02.200Z,38.1651667,-118.5238333,3.78
1980-09-07T16:57:34.500Z,38.088,-118.603,3.9
1980-09-07T16:58:35.850Z,38.137,-118.0315,3.72
1980-09-07T18:36:59.200Z,38.2313333,-118.4058333,3.5
1980-09-08T04:26:18.990Z,38.1733333,-118.4985,4.33
1980-09-08T06:28:08.310Z,35.7221667,-121.3481667,3.6
1980-09-08T08:19:25.780Z,38.195,-118.3493333,3.58
1980-09-09T17:26:20.560Z,33.5525,-118.2993333,3.72
1980-09-11T04:16:46.130Z,38.442,-118.0201667,3.57
1980-09-14T11:50:01.480Z,37.6383333,-118.947,3.5
1980-09-15T15:08:41.150Z,38.2691667,-118.5498333,3.56
1980-09-16T04:24:41.640Z,38.072,-118.529,4.36
1980-09-17T05:41:04.060Z,37.624,-118.9741667,3.5
1980-09-20T21:14:44.800Z,38.847,-118.832,4.1
1980-09-21T15:15:56.510Z,38.132,-118.0498333,3.57
1980-09-23T12:37:13.170Z,36.24,-120.1436667,3.83
1980-09-24T08:08:38.660Z,36.21,-120.2221667,4.5
1980-09-25T14:45:00.290Z,37.0561667,-116.0481667,4.2
1980-09-25T15:26:30.750Z,37.1158333,-116.0646667,3.59
1980-09-26T10:15:40.050Z,35.7595,-120.3076667,3.59
1980-09-26T13:18:41.460Z,35.2545,-119.3773333,4.29
1980-09-26T16:19:11.300Z,37.5405,-118.8213333,3.5
1980-09-27T19:16:24.370Z,37.6275,-118.8731667,4.1
1980-09-27T21:29:00.310Z,37.6315,-118.8818333,3.6
1980-10-04T16:38:22.020Z,37.5225,-118.806,4.3
1980-10-04T16:42:17.570Z,37.5175,-118.7955,3.7
1980-10-05T11:38:27.160Z,37.543,-118.851,3.5
1980-10-12T13:55:06.280Z,37.4588333,-118.8371667,3.67
1980-10-13T01:16:44.600Z,40.4105,-123.7868333,3.9
1980-10-13T02:46:53.730Z,36.5966667,-121.0506667,4
1980-10-14T10:52:39.720Z,37.4588333,-118.8326667,3.61
1980-10-18T16:49:05.300Z,37.4813333,-118.841,4.1
1980-10-21T03:04:09.140Z,37.601,-118.8795,3.5
1980-10-23T21:40:11.380Z,37.5411667,-118.619,3.7
1980-10-24T19:15:00.420Z,37.0746667,-115.9993333,4.25
1980-10-25T00:30:53.330Z,38.4806667,-116.2023333,3.91
1980-10-25T05:26:43.330Z,37.6218333,-118.8976667,4.4
1980-10-25T05:35:22.180Z,37.6105,-118.905,3.7
1980-10-25T06:02:06.340Z,37.6331667,-118.8831667,3.5
1980-10-25T20:32:35.010Z,36.9911667,-122.2256667,3.5
1980-10-26T20:56:23.600Z,32.6143333,-115.575,3.72
1980-10-30T03:45:24.300Z,37.5158333,-118.7555,4.3
1980-10-31T12:55:36.580Z,32.6535,-115.6006667,4.55
1980-10-31T18:00:00.620Z,37.2111667,-116.2053333,4.36
1980-11-01T22:20:03.220Z,40.3303333,-124.6058333,3.7
1980-11-03T05:31:27.050Z,37.5615,-118.7528333,3.54
1980-11-08T10:27:34.000Z,41.117,-124.253,7.2
1980-11-08T11:13:40.000Z,40.561,-124.128,4.3
1980-11-08T11:20:38.700Z,40.247,-124.742,5
1980-11-08T11:25:38.400Z,40.241,-125.183,3.7
1980-11-08T13:36:43.400Z,40.587,-125.112,3.9
