time,latitude,longitude,mag
2014-08-25T00:10:05.040Z,37.3657,-98.1573,3
2014-08-26T07:59:04.500Z,36.8546,-97.8645,2.6
2014-08-26T22:35:59.760Z,37.0245,-97.943,2.76
2014-08-27T15:11:25.110Z,37.0577,-97.8456,2.7
2014-08-29T13:37:02.100Z,36.6771,-97.9859,2.5
2014-09-01T17:36:12.600Z,36.9043,-97.7616,3
2014-09-01T18:31:06.300Z,36.7266,-97.9132,3.2
2014-09-01T18:33:50.600Z,36.7215,-97.9153,2.7
2014-09-02T04:58:06.600Z,36.7184,-97.9189,3.3
2014-09-02T20:53:04.700Z,37.2233333,-97.8776667,2.61
2014-09-03T17:14:53.900Z,36.903,-97.7594,2.7
2014-09-05T18:02:34.900Z,36.9014,-97.7583,2.5
2014-09-05T20:57:52.100Z,36.6771,-97.7265,2.6
2014-09-06T15:12:57.370Z,37.1088333,-98.046,2.55
2014-09-07T11:51:32.700Z,36.8188,-97.7186,2.7
2014-09-08T01:52:57.600Z,36.82,-97.7158,3.1
2014-09-08T12:56:52.900Z,37.2625,-97.6346,3.4
2014-09-08T15:23:30.570Z,37.305,-97.6059,3.2
2014-09-08T16:21:34.000Z,36.821,-97.7216,3.9
2014-09-08T18:04:22.500Z,36.8141,-97.7236,3.6
2014-09-08T21:02:14.900Z,36.8539,-97.8867,3.5
2014-09-09T13:37:45.400Z,36.6786,-97.7243,2.6
2014-09-09T23:55:11.200Z,36.9024,-97.8896,2.8
2014-09-10T00:11:42.700Z,36.9682,-97.7852,3.3
2014-09-10T02:27:00.900Z,36.9697,-97.7864,2.8
2014-09-10T12:55:13.200Z,36.8204,-97.7207,2.6
2014-09-10T17:18:24.500Z,36.8208,-97.7194,2.5
2014-09-10T20:34:40.500Z,36.9637,-97.7881,2.7
2014-09-11T07:53:21.800Z,36.9658,-97.7925,2.6
2014-09-11T15:55:50.500Z,36.9681,-97.7802,2.6
2014-09-12T21:25:45.600Z,36.8611,-97.8712,2.6
2014-09-13T07:02:05.700Z,36.6674,-97.6706,2.5
2014-09-15T02:50:16.100Z,36.8442,-97.8781,2.6
2014-09-15T09:21:22.400Z,36.8405,-98.2455,3.1
2014-09-16T08:18:07.600Z,36.82,-97.7142,2.6
2014-09-16T19:21:06.300Z,36.7524,-98.0866,2.6
2014-09-16T22:35:03.900Z,36.8204,-97.715,3.2
2014-09-17T11:09:05.200Z,36.846,-97.8781,3.2
2014-09-17T19:05:15.800Z,36.7548,-98.091,2.7
2014-09-18T10:28:48.400Z,36.7383,-97.8839,2.9
2014-09-18T13:22:25.200Z,36.8451,-97.8798,2.7
2014-09-19T03:11:44.400Z,36.7537,-98.0885,2.7
2014-09-19T10:55:21.000Z,36.8209,-97.7187,3
2014-09-19T12:03:42.800Z,36.8219,-97.723,2.7
2014-09-19T12:46:51.500Z,36.7384,-97.8794,2.7
2014-09-19T16:01:16.700Z,36.8182,-97.7123,2.7
2014-09-20T07:10:18.800Z,36.822,-97.7235,3
2014-09-23T03:45:49.700Z,36.8161,-97.9879,2.8
2014-09-24T02:40:35.000Z,36.8215,-97.7201,2.7
2014-09-25T06:46:24.570Z,37.1333,-98.0125,2.7
2014-09-25T20:12:36.100Z,36.8157,-97.9889,2.7
2014-09-25T21:04:55.250Z,37.158,-98.0086,2.6
2014-09-29T21:10:00.400Z,36.8194,-97.7131,2.6
2014-09-30T11:18:34.930Z,37.1695,-98.0542,2.9
2014-09-30T12:30:25.910Z,37.2481,-97.9352,3.3
2014-09-30T12:32:59.040Z,37.2378333,-97.9623333,2.83
2014-09-30T14:55:04.650Z,37.2212,-97.9626,3.8
2014-09-30T14:57:14.330Z,37.2316667,-97.9655,2.73
2014-09-30T15:24:31.240Z,37.2491,-97.9718,3.1
